Action ID,Deal Type,Announce Date,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Announced Premium,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Acquirer Legal Adviser,Acquirer Financial Adviser,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Total Assets Source,Acquirer Total Assets Source,Target Revenue Source,Acquirer Revenue Source,Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),Classification,Year,Data Completeness,"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Ownership Type,Attr: Company Takeover,Attr: Additional Stake Purchase,Attr: Cross Border,Attr: Minority Purchase,Attr: Tender Offer,Attr: Majority Purchase,Attr: Private Equity,Attr: Mandatory Offer,Attr: Private Placement,Attr: Squeeze Out,Attr: PE Buyout,Attr: Competing Bid,Attr: PE Seller,Attr: Option Agreement,Attr: Going Private,Attr: PE Exit,Attr: Government Privatization,Attr: Reverse Merger,Attr: Recapitalization,Attr: Asset Sale,Attr: Bankruptcy/Liquidation,Attr: Private Equity Related,Attr: Any Stake-Change Type Tagged,Attr: Formal Offer Process (Tender/Mandatory/Squeeze Out)
216874046,INV,2020/6/15,Pending,"Cross Border, Private Equity, Minority Purchase",Zeder Investments Ltd announced the sale of a minority stake in Quantum Foods Holdings Ltd to Country Bird Holdings Ltd. The transaction was announced on 6/15/2020 and is expected to be completed by 6/18/2020. Financial terms of the transaction are undisclosed.,ZAR,Cash,2020/6/18,,0.000000,32.099998,No,Consumer Staples,Consumer Staples,N,,,Friendly,South Africa,British Virgin Islands,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),2514.329,4417.674,1841.06,3586.38,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Large,2020,Full (4/4),8004.054,4417.674,Public,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
216946093,M&A,2020/2/5,Pending,"Company Takeover, Cross Border",Arla Foods amba announced the acquisition of PCL Transport 24/7 Ltd. The transaction was announced on 2/5/2020 and is currently pending. Financial terms of the transaction are undisclosed.,GBP,Undisclosed,,,0.000000,100.000000,No,Industrials,Consumer Staples,N,,Ernst & Young,Friendly,South Africa,Denmark,Point-in-time,Point-in-time,Point-in-time,Point-in-time,9.33036978825,52.74181032014615,7106.0,10527.0,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Small,2020,Full (4/4),10579.741810320145,52.74181032014615,Private,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21830683,M&A,2006/5/19,Completed,"Cross Border, Majority Purchase",Associated British Foods PLC acquired Illovo Sugar Pty Ltd for ZAR 5109.51M. The transaction was announced on 5/19/2006 and completed on 9/4/2006.,ZAR,Cash,2006/9/4,15.63,0.000000,51.000000,No,Consumer Staples,Consumer Staples,N,,Rothschild & Co,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,4407.7,5143.0,6072.0,5622.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),11215.0,5143.0,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21831159,INV,2006/5/18,Completed,Additional Stake Purchase,Gold Fields Ltd acquired Gold Fields Operations Ltd for ZAR 730.80M. The transaction was completed on 5/18/2006.,ZAR,Cash,2006/5/18,-3.35,3.324000,12.146000,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5438.8,660.9,3594.4265616,1897.526637495784,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),9033.2265616,5438.8,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
218332007,INV,2020/7/14,Pending,Minority Purchase,Astral Foods Ltd announced the acquisition of a minority stake in Quantum Foods Holdings Ltd. The transaction was announced on 7/14/2020 and is currently pending. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,,,0.000000,6.420000,No,Consumer Staples,Consumer Staples,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2514.329,4417.674,6239.119,13485.475,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Large,2020,Full (4/4),17903.149,4417.674,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
218562791,INV,2020/7/20,Completed,"Cross Border, Additional Stake Purchase",A consortium led by Prudential PLC sold Hospitality Property Fund Ltd to Southern Sun Ltd. The transaction was announced on 7/20/2020 and completed on 7/22/2020. Financial terms of the transaction are undisclosed.,USD,Stock,2020/7/22,,59.150002,7.980000,No,Real Estate,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,12266.597,827.786,14586.0,4389.0,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Large,2020,Full (4/4),26852.597,12266.597,Public,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
221037098,INV,2020/9/8,Pending,Minority Purchase,Nutun Ltd announced the acquisition of a minority stake in WBC Holdings Pty Ltd. The transaction was announced on 9/8/2020 and is currently pending.,ZAR,Cash and Stock,,,0.000000,49.900002,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,5352.69,26656.2,18463.0,4955.0,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Large,2020,Full (4/4),45119.2,26656.2,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22133500,M&A,2005/9/2,Completed,"Company Takeover, Additional Stake Purchase",Murray & Roberts Holdings Ltd acquired Concor Ltd. The transaction was announced on 9/2/2005 and completed on 7/4/2006. Financial terms of the transaction are undisclosed.,ZAR,Cash,2006/7/4,1.29,49.990002,50.009998,No,Industrials,Industrials,N,Michael Krawitz/Werksmans,Rand Merchant Bk,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,814.995,1624.1,6131.5,7803.4,2,2001-02-01,2009-03-31,200,30,3500,100,35.275,3.4,1837001.4,3411409.9,53.8487444736559,5.5970108718677,3586112.0,Large,2005,Full (4/4),9427.5,1624.1,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22191987,INV,2006/6/21,Completed,Minority Purchase,Harmony Gold Mining Co Ltd acquired a minority stake in Village Main Reef Ltd. The transaction was completed on 6/21/2006.,ZAR,Cash,2006/6/21,-64.13,0.000000,37.799999,No,Materials,Materials,N,Cliffe Dekker,Merrill Lynch,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5.495999813079834,0.0,33815.0,7822.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Small,2006,Full (4/4),33820.49599981308,5.495999813079834,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22192127,M&A,2006/6/21,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Harmony Gold Mining Co Ltd acquired Village Main Reef Ltd. The transaction was completed on 6/21/2006. Financial terms of the transaction are undisclosed.,ZAR,Cash,2006/6/21,-64.13,37.799999,62.200001,No,Materials,Materials,N,Cliffe Dekker,Merrill Lynch,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5.495999813079834,0.0,33815.0,7822.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Small,2006,Full (4/4),33820.49599981308,5.495999813079834,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
22240791,INV,2006/6/26,Completed,"Private Equity, Minority Purchase",Brimstone Investment Corp Ltd acquired a minority stake in Oceana Group Ltd. The transaction was announced on 6/26/2006 and completed on 12/31/2006.,ZAR,Cash,2006/12/31,-1.27,0.000000,10.000000,No,Consumer Staples,Consumer Staples,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1469.755,2576.513,881.232,188.752,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),3457.745,2576.513,Public,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
22384092,INV,2006/7/6,Completed,"Cross Border, Minority Purchase",Overseas Telecom AB sold a minority stake in MTN Uganda Ltd to MTN Group Ltd. The transaction was completed on 7/6/2006.,SEK,Cash,2006/7/6,,0.000000,32.000000,No,Communications,Communications,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,24556.6,17887.8,29364.0,28994.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),53920.6,24556.6,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22445545,INV,2006/7/11,Completed,Additional Stake Purchase,Gold Fields Ltd acquired Gold Fields Operations Ltd. The transaction was completed on 7/11/2006. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2006/7/11,,16.959999,1.940000,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5438.8,660.9,3594.4265616,1897.526637495784,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),9033.2265616,5438.8,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22463647,INV,2006/7/14,Completed,"Cross Border, Private Equity, Minority Purchase",Anglo American PLC sold a minority stake in Evraz Highveld Steel & Vanadium Ltd to Credit Suisse Group AG. The transaction was completed on 7/14/2006.,ZAR,Cash,2006/7/14,,0.000000,24.900000,No,Materials,Financials,N,,Credit Suisse,Friendly,South Africa,Switzerland,Point-in-time,Point-in-time,Point-in-time,Point-in-time,3899.0,7155.0,1339052.0,59366.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),1346207.0,7155.0,Public,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
224639753,INV,2020/11/20,Pending,Minority Purchase,Conduit Capital Ltd announced the sale of a minority stake in Calgro M3 Holdings Ltd to Calgro M3 Holdings Ltd. The transaction was announced on 11/20/2020 and is currently pending. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,,,0.000000,4.590400,No,Consumer Discretionary,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2911.274487,997.064528,2911.274487,997.064528,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Intermediate,2020,Full (4/4),5822.548974,2911.274487,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
224705298,M&A,2020/11/26,Completed,"PE Buyout, Company Takeover, Cross Border, Private Equity",Life Healthcare Group Holdings Ltd sold Scanmed SA to Abris Capital Partners Sp zoo for PLN 340.00M. The transaction was announced on 11/26/2020 and completed on 3/26/2021.,PLN,Cash,2021/3/26,,0.000000,100.000000,No,Health Care,Financials,N,,,Friendly,South Africa,Poland,Point-in-time,Point-in-time,Point-in-time,Point-in-time,556.903,359.166,2.59224646,5.9822479500000005,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Small,2020,Full (4/4),562.88524795,556.903,Private,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
225029586,BUY,2020/11/19,Pending,,,ZAR,,,-98.96,0.000000,0.000000,,Financials,Financials,N,,,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,63.918,66.589,63.918,66.589,4,2017-10-01,2026-04-30,600,100,6600,190,80.3583333333333,3.28333333333333,5562760.3,4300904.4,129.339315237977,5.3913956746017,17874362.0,Small,2020,Full (4/4),133.178,66.589,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22511076,INV,2006/7/19,Completed,Minority Purchase,Matemeku Property Acquisitions 104 Pty Ltd sold a minority stake in Monyetla Property Fund Ltd to Pangbourne Properties Ltd. The transaction was completed on 7/19/2006.,ZAR,Cash,2006/7/19,,0.000000,40.630001,No,Real Estate,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,389.4129943847656,13.539999961853027,2901.748,365.173,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Intermediate,2006,Full (4/4),3291.1609943847657,389.4129943847656,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
225341539,M&A,2021/1/27,Pending,Company Takeover,Huge Group Ltd announced the acquisition of AdaptIT Holdings Ltd for ZAR 1787.02M. The transaction was announced on 1/27/2021 and is currently pending.,ZAR,Stock,,84.74,0.000000,100.000000,No,Technology,Communications,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1937.817764,1483.346995,1216.465,492.145,4,2017-10-01,2026-04-30,600,100,6600,190,84.0166666666667,4.55833333333333,6206842.1,4509870.3,137.627951296072,6.40844281790467,20520438.0,Intermediate,2021,Full (4/4),3154.2827639999996,1937.817764,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225410161,INV,2021/2/1,Pending,"Option Agreement, Cross Border, Minority Purchase",Orion Minerals Ltd announced the acquisition of a minority stake in Industrial Development Corp of South Africa Ltd. The transaction was announced on 2/1/2021 and is currently pending. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,,,0.000000,43.750000,No,Government,Materials,N,,,Friendly,South Africa,Australia,Point-in-time,Point-in-time,Point-in-time,Point-in-time,109631.0,16278.0,65.83,0.0,4,2017-10-01,2026-04-30,600,100,6600,190,84.0166666666667,4.55833333333333,6206842.1,4509870.3,137.627951296072,6.40844281790467,20520438.0,Large,2021,Full (4/4),109696.83,109631.0,Private,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22546732,INV,2006/7/24,Completed,"Cross Border, Additional Stake Purchase",Tri-Star Investments Sarl sold MTN Uganda Ltd to MTN Group Ltd for USD 55.00M. The transaction was completed on 7/24/2006.,USD,Cash,2006/7/24,,84.449997,12.890000,No,Communications,Communications,N,,Merrill Lynch,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,24556.6,17887.8,29364.0,28994.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),53920.6,24556.6,Public,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
225486858,M&A,2021/1/7,Completed,"Company Takeover, Cross Border, Additional Stake Purchase, Tender Offer",Karooooo Ltd acquired Cartrack Holdings Ltd for ZAR 4009.32M. The transaction was announced on 1/7/2021 and completed on 4/22/2021.,ZAR,Cash,2021/4/22,-7.24,68.180000,31.820000,No,Technology,Technology,N,,Bofa Securities,Friendly,South Africa,Singapore,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1844.453,1941.893,1845.257,1941.893,4,2017-10-01,2026-04-30,600,100,6600,190,84.0166666666667,4.55833333333333,6206842.1,4509870.3,137.627951296072,6.40844281790467,20520438.0,Intermediate,2021,Full (4/4),3883.786,1941.893,Public,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
226485224,INV,2021/5/12,Completed,"Cross Border, Additional Stake Purchase, Tender Offer",Prosus NV acquired Naspers Ltd for ZAR 696801.39M. The transaction was announced on 5/12/2021 and completed on 8/18/2021.,ZAR,Stock,2021/8/18,4.50,3.600000,45.400002,No,Communications,Communications,N,,Goldman Sachs/Morgan Stanley,Friendly,South Africa,China,Point-in-time,Point-in-time,Point-in-time,Point-in-time,36319.0,4001.0,35764.0,3330.0,4,2017-10-01,2026-04-30,600,100,6600,190,84.0166666666667,4.55833333333333,6206842.1,4509870.3,137.627951296072,6.40844281790467,20520438.0,Large,2021,Full (4/4),72083.0,36319.0,Public,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
226544935,M&A,2021/11/15,Completed,"Company Takeover, Cross Border",Heineken NV acquired Distell Group Holdings Ltd for ZAR 40072.03M. The transaction was announced on 11/15/2021 and completed on 4/28/2023.,ZAR,Cash,2023/4/28,-1.02,0.000000,100.000000,No,Consumer Staples,Consumer Staples,N,De Brauw Blackst,Nomura,Friendly,South Africa,Netherlands,Point-in-time,Point-in-time,Point-in-time,Point-in-time,25271.837,22370.224,42632.0,19715.0,4,2017-10-01,2026-04-30,600,100,6600,190,84.0166666666667,4.55833333333333,6206842.1,4509870.3,137.627951296072,6.40844281790467,20520438.0,Large,2021,Full (4/4),67903.837,25271.837,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
